1:2725000:3355000	MIR1302-11
1:2725000:3355000	RP11-34P13.7
1:2725000:3355000	RP4-669L17.8
1:2725000:3355000	CICP7
1:2725000:3355000	RP4-669L17.4
1:2725000:3355000	RP11-465B22.3
1:2725000:3355000	RP11-740P5.2
1:2725000:3355000	RP11-740P5.3
1:2725000:3355000	ACTRT2
1:2725000:3355000	LINC00982
1:2725000:3355000	RP1-163G9.2
1:2725000:3355000	RP11-22L13.1
1:2725000:3355000	LZIC
1:2725000:3355000	C1orf172
1:2725000:3355000	RP11-344H11.4
1:2725000:3355000	RP11-344H11.5
1:2725000:3355000	OSTCP2
1:2725000:3355000	TRNP1
1:2725000:3355000	FAM46B
1:2725000:3355000	SLC9A1
1:2725000:3355000	RP11-40H20.5
1:2725000:3355000	CHCHD3P3
1:2725000:3355000	NPM1P39
1:2725000:3355000	SNRPEP7
1:2725000:3355000	RP11-40H20.4
1:2725000:3355000	WDTC1
1:2725000:3355000	RP11-4K3__A.3
1:2725000:3355000	TMEM222
1:2725000:3355000	RP11-4K3__A.5
1:2725000:3355000	SYTL1
1:2725000:3355000	MAP3K6
1:2725000:3355000	FCN3
1:2725000:3355000	CD164L2
1:2725000:3355000	RP1-144C9.2
1:2725000:3355000	GPR3
1:2725000:3355000	WASF2
1:2725000:3355000	RP4-752I6.1
1:2725000:3355000	RP1-159A19.4
1:2725000:3355000	AHDC1
1:2725000:3355000	FGR
1:2725000:3355000	RP1-159A19.3
1:2725000:3355000	RP11-288L9.1
1:2725000:3355000	IFI6
1:2725000:3355000	RP11-288L9.4
1:2725000:3355000	CHMP1AP1
1:2725000:3355000	FAM76A
1:2725000:3355000	RP3-426I6.2
1:2725000:3355000	RPEP3
1:2725000:3355000	STX12
1:2725000:3355000	RP3-426I6.5
1:2725000:3355000	RP3-426I6.6
1:2725000:3355000	PPP1R8
1:2725000:3355000	THEMIS2
1:2725000:3355000	RPA2
1:2725000:3355000	SMPDL3B
1:2725000:3355000	RP11-460I13.2
1:2725000:3355000	XKR8
1:2725000:3355000	EYA3
1:2725000:3355000	RP11-460I13.6
1:2725000:3355000	SPCS2P4
1:2725000:3355000	RP5-1053E7.2
1:2725000:3355000	RP5-1053E7.3
1:2725000:3355000	PTAFR
1:2725000:3355000	DNAJC8
1:2725000:3355000	ATPIF1
1:2725000:3355000	RP5-1092A3.4
1:2725000:3355000	RP5-1092A3.5
1:2725000:3355000	SESN2
1:2725000:3355000	MED18
1:2725000:3355000	PHACTR4
1:2725000:3355000	RP1-308E4.1
1:2725000:3355000	RCC1
1:2725000:3355000	SNHG3
1:2725000:3355000	PRDX3P2
1:2725000:3355000	TRNAU1AP
1:2725000:3355000	SNHG12
1:2725000:3355000	TAF12
1:2725000:3355000	RAB42
1:2725000:3355000	RP11-442N24__B.1
1:2725000:3355000	RNU11
1:2725000:3355000	GMEB1
1:2725000:3355000	YTHDF2
1:2725000:3355000	OPRD1
1:2725000:3355000	RP1-212P9.2
1:2725000:3355000	RP1-212P9.3
1:2725000:3355000	EPB41
1:2725000:3355000	RP4-604A21.1
1:2725000:3355000	TMEM200B
1:2725000:3355000	RP11-242O24.3
1:2725000:3355000	SRSF4
1:2725000:3355000	RP11-242O24.5
1:2725000:3355000	MECR
1:2725000:3355000	RP11-467D18.2
1:2725000:3355000	PTPRU
1:2725000:3355000	RP3-437I16.1
1:2725000:3355000	RP11-810H18.1
1:2725000:3355000	RP4-656G21.1
1:2725000:3355000	RP11-179G8.1
1:2725000:3355000	RP11-111I12.1
1:2725000:3355000	RP5-893G23.1
1:2725000:3355000	RP3-357I16.1
1:2725000:3355000	RP4-591L5.1
1:2725000:3355000	RP4-591L5.2
1:2725000:3355000	MATN1
1:2725000:3355000	MATN1-AS1
1:2725000:3355000	LAPTM5
1:2725000:3355000	RP5-1125N11.1
1:2725000:3355000	RP1-65J11.1
1:2725000:3355000	RP1-65J11.5
1:2725000:3355000	SDC3
1:2725000:3355000	PUM1
1:2725000:3355000	RP11-201O14.1
1:2725000:3355000	RP11-201O14.2
1:2725000:3355000	SEPW1P
1:2725000:3355000	RP11-490K7.1
1:2725000:3355000	NKAIN1
1:2725000:3355000	SNRNP40
1:2725000:3355000	RP11-490K7.4
1:2725000:3355000	ZCCHC17
1:2725000:3355000	RP11-266K22.2
1:2725000:3355000	FABP3
1:2725000:3355000	SERINC2
1:2725000:3355000	RP11-439L8.2
1:2725000:3355000	RP11-439L8.3
1:2725000:3355000	RP11-439L8.4
1:2725000:3355000	RP11-73M7.1
1:2725000:3355000	TINAGL1
1:2725000:3355000	HCRTR1
1:2725000:3355000	PEF1
1:2725000:3355000	RP11-73M7.6
1:2725000:3355000	RP11-73M7.9
1:2725000:3355000	COL16A1
1:2725000:3355000	BAI2
1:2725000:3355000	RP11-84A19.3
1:2725000:3355000	SPOCD1
1:2725000:3355000	RP11-84A19.2
1:2725000:3355000	RP11-84A19.4
1:2725000:3355000	PTP4A2
1:2725000:3355000	RP4-534N18.2
1:2725000:3355000	KHDRBS1
1:2725000:3355000	RP11-277A4.4
1:2725000:3355000	TMEM39B
1:2725000:3355000	KPNA6
1:2725000:3355000	RP4-622L5.2
1:2725000:3355000	TXLNA
1:2725000:3355000	CCDC28B
1:2725000:3355000	RP4-622L5.7
1:2725000:3355000	IQCC
1:2725000:3355000	DCDC2B
1:2725000:3355000	TMEM234
1:2725000:3355000	EIF3I
1:2725000:3355000	MTMR9LP
1:2725000:3355000	FAM167B
1:2725000:3355000	LCK
1:2725000:3355000	HDAC1
1:2725000:3355000	MARCKSL1
1:2725000:3355000	RP4-811H24.9
1:2725000:3355000	TSSK3
1:2725000:3355000	FAM229A
1:2725000:3355000	BSDC1
1:2725000:3355000	GAPDHP20
1:2725000:3355000	RP11-395N6.4
1:2725000:3355000	LRRC37A12P
1:2725000:3355000	RP1-27O5.3
1:2725000:3355000	ZBTB8B
1:2725000:3355000	ZBTB8A
1:2725000:3355000	ZBTB8OS
1:2725000:3355000	RBBP4
1:2725000:3355000	SYNC
1:2725000:3355000	RP11-114B7.6
1:2725000:3355000	KIAA1522
1:2725000:3355000	YARS
1:2725000:3355000	S100PBP
1:2725000:3355000	FNDC5
1:2725000:3355000	HPCA
1:2725000:3355000	TMEM54
1:2725000:3355000	RNF19B
1:2725000:3355000	RP4-803A2.1
1:2725000:3355000	RP4-803A2.2
1:2725000:3355000	RP1-117O3.2
1:2725000:3355000	AK2
1:4725000:5552500	OR4G4P
1:4725000:5552500	RP11-34P13.7
1:4725000:5552500	RP5-857K21.1
1:4725000:5552500	RP5-857K21.2
1:4725000:5552500	RP5-857K21.3
1:4725000:5552500	RP11-465B22.3
1:4725000:5552500	RP11-542C10.1
1:4725000:5552500	LZIC
1:4725000:5552500	CYP4Z2P
1:4725000:5552500	RP11-346M5.1
1:4725000:5552500	CYP4A11
1:4725000:5552500	CYP4X1
1:4725000:5552500	RP11-346M5.6
1:4725000:5552500	RP11-346M5.5
1:4725000:5552500	RP11-346M5.4
1:4725000:5552500	RP11-346M5.3
1:4725000:5552500	CYP4Z1
1:4725000:5552500	RP11-184J23.2
1:4725000:5552500	CYP4A22-AS1
1:4725000:5552500	CYP4A22
1:4725000:5552500	MTND1P34
1:4725000:5552500	LINC00853
1:4725000:5552500	PDZK1IP1
1:4725000:5552500	TAL1
1:4725000:5552500	RP1-18D14.7
1:4725000:5552500	STIL
1:4725000:5552500	CMPK1
1:4725000:5552500	RP11-511I2.2
1:4725000:5552500	FOXE3
1:4725000:5552500	FOXD2-AS1
1:4725000:5552500	FOXD2
1:4725000:5552500	RP4-666O22.3
1:4725000:5552500	RPL21P24
1:4725000:5552500	ATP6V0E1P4
1:4725000:5552500	RP11-543D5.1
1:4725000:5552500	TRABD2B
1:4725000:5552500	RP11-543D5.2
1:4725000:5552500	RP11-330M19.1
1:4725000:5552500	RP4-683M8.2
1:4725000:5552500	RP11-193P11.3
1:4725000:5552500	CYP46A4P
1:4725000:5552500	SKINTL
1:4725000:5552500	RP5-1024N4.2
1:4725000:5552500	SLC5A9
1:4725000:5552500	RP5-1024N4.4
1:4725000:5552500	SPATA6
1:4725000:5552500	PPP1R8P1
1:4725000:5552500	RP11-329A14.1
1:4725000:5552500	RP11-329A14.2
1:4725000:5552500	AGBL4
1:4725000:5552500	BEND5
1:4725000:5552500	RP11-141A19.1
1:4725000:5552500	RP11-141A19.2
1:4725000:5552500	AGBL4-IT1
1:4725000:5552500	RP5-926E3.1
1:4725000:5552500	ZNF859P
1:4725000:5552500	MTND2P29
1:4725000:5552500	ELAVL4
1:4725000:5552500	RP11-492I2.1
1:4725000:5552500	RP11-567C20.2
1:4725000:5552500	RP11-567C20.3
1:4725000:5552500	RP11-183G22.1
1:4725000:5552500	HMGB1P45
1:4725000:5552500	FCF1P6
1:4725000:5552500	DMRTA2
1:4725000:5552500	RP5-850O15.4
1:4725000:5552500	FAF1
1:4725000:5552500	RP5-850O15.3
1:4725000:5552500	PHBP12
1:4725000:5552500	MRPS6P2
1:4725000:5552500	CDKN2C
1:4725000:5552500	C1orf185
1:4725000:5552500	CFL1P2
1:4725000:5552500	RP11-296A18.3
1:4725000:5552500	RNF11
1:4725000:5552500	RP11-296A18.5
1:4725000:5552500	RP11-296A18.6
1:4725000:5552500	TTC39A
1:4725000:5552500	RP11-275F13.1
1:4725000:5552500	EPS15
1:4725000:5552500	RP11-275F13.3
1:4725000:5552500	RP11-253A20.1
1:4725000:5552500	RP11-191G24.1
1:4725000:5552500	CALR4P
1:4725000:5552500	OSBPL9
1:4725000:5552500	GAPDHP51
1:4725000:5552500	SLC25A6P3
1:4725000:5552500	NRD1
1:4725000:5552500	RP4-657D16.3
1:4725000:5552500	RP4-657D16.6
1:4725000:5552500	TSEN15P2
1:4725000:5552500	RAB3B
